Linio SKU;Name;PrimaryCategory;Model;BrowseNodes;Categories;Brand;SaleEndDate;SaleStartDate;SalePrice;Price;ParentSku;Quantity;ProductWarranty;PackageContent;Color;ProductId;ShortDescription;Description;EligibleFreeShipping;DeliveryTimeSupplier;WarehouseProcessingTime;PackageWidth;PackageLength;PackageHeight;PackageWeight;ProductMeasures;ProductWeight;TaxClass;SellerSku;Variation;CareLabel;ManufacturerTxt;MaterialFamily;MainMaterial;CreatedAt;UpdatedAt;Status
SA028EL02CVICLACL-6378166;Smartphone Samsung Galaxy Note 9 Negro Liberado;20056;6630336;;;Samsung;2018-10-02 00:00:00;2018-10-01 00:00:00;199990.00;849990.00;6630336;0;12 meses;Smartphone;;8801643380540;<ul><li>Marca: Samsung</li> <li>Profundidad: 0,8 cm</li> <li>Procesador: Qualcomm</li> <li>Peso: 201 g</li> <li>Núcleos del procesador: Octa Core</li> <li>Memoria RAM: 6GB</li> <li>Memoria interna: 128GB</li> <li>Memoria externa incluida: No</li> <li>Memo</li></ul>;"<p><strong>Smartphone Galaxy Note 9 Negro Liberado</strong></p> <p>&nbsp;</p> <p>Vivimos en una sociedad donde la tecnolog&iacute;a no deja de avanzar todos los d&iacute;as, y hay artefactos que se han vuelto parte fundamental de nuestro d&iacute;a a d&ia</p>";;2;;11.5;17.5;30;0.2;;;IVA 19%;6630336;…;;;;;2019-02-13 17:49:41;2019-10-15 09:32:28;inactive
SO036EL06TGGILACL-6410140;Soundbar 600W HT-RT3 Sony - Negro;20056;5624786;;;Sony;;;;129990.00;5624786;0;3 meses;SET HOME CINE;;4548736018723;<ul> <li>Formato de reproducción de audio: WAV</li> <li>Número de parlantes: 4</li> <li>Conexión Bluetooth: Sí</li> <li>Control remoto incluido: Sí</li> <li>Modelo: HT-RT3</li> <li>Entradas HDMI: 1</li> <li>Entradas RCA: 1</li> <li>Entradas USB: 1</li> </ul>;"<p><strong>Soundbar 600W HT-RT3</strong> <strong>Sony - Negro</strong></p> <p>Para disfrutar de tus pel&iacute;culas o series preferidas es fundamental acompa&ntilde;arlo de buen sonido que te permita apreciar cada una de las escenas que ocurren en tu tel</p>";;2;;184;74;73;13;;;IVA 19%;5624786;…;;;;;2019-02-13 17:49:41;2019-10-15 09:21:52;inactive
EP554EL0CRSIALACL-6410141;Guitarra Electroacústica 38 Azul;20056;;;;EPIC;;;;36990.00;5423926;0;;;;2005423926003;;1234567890;;2;;60;95;30;4;;;IVA 19%;5423926;…;;;;;2019-02-13 17:49:41;2019-10-15 09:01:17;inactive
VG292EL0IQ4K2LACL-6410142;Marco Línea Hombre 13 x 18 cm;20056;;;;VGO;;;;8990.00;5924282;0;;;;2005924282004;;1234567890;;2;;10;20;30;0.5;;;IVA 19%;5924282;…;;;;;2019-02-13 17:49:41;2019-10-15 09:37:58;inactive
TO250EL0OOGLULACL-6410143;Mochila Vario;20056;;;;Totto;;;;35990.00;5999878;0;;;;7704838487820;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;5999878;…;;;;;2019-02-13 17:49:41;2019-10-15 08:50:55;inactive
HA969EL0UMSNMLACL-6410144;Parlante Hi-Fi OMNI10BK;20056;;;;Harman Kardon;;;;149990.00;6054434;0;;;;6925281911910;;1234567890;;2;;54;40;44;75;;;IVA 19%;6054434;…;;;;;2019-02-13 17:49:41;2019-10-15 08:42:05;inactive
HE561EL10L4PELACL-6410145;Bolso Combat;20056;;;;Head;;;;11990.00;5541547;0;;;;2005541547005;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;5541547;…;;;;;2019-02-13 17:49:41;2019-10-15 08:42:53;inactive
HP034EL16JGR6LACL-6410146;Mouse X3000 Red;20056;;;;HP;;;;9990.00;6733780;0;;;;191628429981;;1234567890;;2;;10;20;30;0.8;;;IVA 19%;6733780;…;;;;;2019-02-13 17:49:41;2019-10-15 08:36:29;inactive
SK062EL1CHSSYLACL-6410147;Amplificador Profesional MAXG-1220X;20056;;;;SKP;;;;299990.00;5969843;0;;;;2005969843000;;1234567890;;2;;40;30;60;8;;;IVA 19%;5969843;…;;;;;2019-02-13 17:49:41;2019-10-15 08:50:26;inactive
TA694EL1IG4UQLACL-6410148;Juego de Switch NBA 2K18 Standard Edition NSW;20056;;;;TAKE 2;;;;17490.00;6050423;0;;;;710425459061;;<ul><li>Modelo:NBA 2K18 STANDARD EDIT NSW</li><li>Tipo:Videojuegos</li><li>Plataforma:Nintendo Switch</li><li>Número de jugadores:2</li><li>Idioma:Inglés</li><li>ESRB:3 meses</li></ul>;;2;;8;28;40;0.2;;;IVA 19%;6050423;...;;;;;2019-02-13 17:49:41;2019-10-15 08:58:46;inactive
KA516EL01GK0ILACL-6410149;Security Cloud Family Edición Latina - 20 Dispositivos - 2 Años;20056;;;;KASPERSKY;;;;298990.00;6884943;0;;;;2006884943004;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KSCF LATAM 20Dvc 5Account KPM 1Account KSK 2Y Bs DnP</li><li>Número máximo de usuarios:5</li><li>Número máximo de dispositivos:10 o más</li><li>Actualizaciones incluidas:Sí</li></ul>;<ul><li>Tipo:Antivirus y seguridad</li><li>Compatible con:Microsoft Windows</li><li>Formato:Código de activación</li><li>Modelo:KSCF LATAM 20Dvc 5Account KPM 1Account KSK 2Y Bs DnP</li><li>Número máximo de usuarios:5</li><li>Número máximo de dispositivos:10 o más</li><li>Actualizaciones incluidas:Sí</li></ul>;;2;;8;28;40;0.1;;;IVA 19%;6884943;...;;;;;2019-02-13 17:49:41;2019-10-15 09:43:40;inactive
GE657EL07EW2ALACL-6410150;Combo Teclado Wireless Smarti + Soporte Incl Ddesign Dd-Incl26-55P;20056;;;;GENERIC;;;;19990.00;sku10450009;0;;;;sku10450009;<ul><li>Modelo:Smarti - Teclado y Mouse para Smart tv</li><li>Tipo:Teclados</li><li>Compatibilidad:Universal</li><li>Inalámbrico:Sí</li><li>Hecho en:China</li><li>Garantía del proveedor:3 meses</li></ul>;<ul><li>Modelo:Smarti - Teclado y Mouse para Smart tv</li><li>Tipo:Teclados</li><li>Compatibilidad:Universal</li><li>Inalámbrico:Sí</li><li>Hecho en:China</li><li>Garantía del proveedor:3 meses</li></ul>;;2;;10;20;30;0.8;;;IVA 19%;sku10450009;...;;;;;2019-02-13 17:49:41;2019-10-15 08:52:37;inactive
HP034EL08B7K4LACL-6378167;"Notebook HP 15-CW0002LA AMD RYZEN R5 Windows 10 RAM 12 GB 15.6""";20056;6496365;;;HP;;;;499990.00;6496365;0;12 meses;TRADICIONAL NOTEBOOK;;192545754941;<ul> <li>Procesador: AMD RYZEN R5</li> <li>Modelo del procesador: 2500U</li> <li>Memoria RAM: 12GB</li> <li>Tipo de pantalla: WLED</li> <li>Resolución de la pantalla: WXGA (1366x768)</li> <li>Modelo tarjeta de video: AMD Radeon¿ Vega 8</li> <li>Sistema de audio: B&O PLAY con dos altavoces</li> <li>Tamaño de la pantalla: 15.6 pulgadas</li> <li>Disco duro HDD: 1TB</li> <li>Núcleos del procesador: Quad Core</li> </ul>;"<h2>Notebook HP 15-CW0002LA AMD RYZEN R5 Windows 10 RAM 12 GB 15.6""</h2> <p>Si lo tuyo es la tecnolog&iacute;a, disfruta de lo mejor que &eacute;sta te brinda. Con la nueva <strong>Notebook HP 15-CW0002LA</strong>, tendr&aacute;s en tus manos un computador de excelente calidad que combina a la perfecci&oacute;n dise&ntilde;o con un&nbsp;<strong>incre&iacute;ble rendimiento</strong>. Vive una gran experiencia multimedia con todas las caracter&iacute;sticas que te ofrece. No pierdas la oportunidad de llevar un Notebook que se convertir&aacute; en tu <strong>compa&ntilde;ero ideal</strong>.</p> <p>Su r&aacute;pida interfaz te permite compartir cosas con tus amigos al instante. Busca en las aplicaciones, en los documentos y en Internet de una forma r&aacute;pida y sencilla. Con&nbsp;<strong>Windows 10</strong>&nbsp;puedes realizar cualquier tarea habitual desde los bordes y esquinas hasta tareas mucho m&aacute;s complejas pero con f&aacute;cil acceso. El <strong>dise&ntilde;o</strong> de la <strong>Notebook HP 15-CW0002LA</strong>&nbsp;es ideal para tu entretenimiento, ya que puedes ver una pel&iacute;cula, enterarte de las noticias m&aacute;s recientes y procesar r&aacute;pidamente tu lista de tareas pendientes. Puedes pasar de un juego en pantalla completa a un correo electr&oacute;nico con solo tocar y arrastrar el dedo, o ver las dos cosas en paralelo.</p>";;2;;11.5;17.5;30;4.7;;;IVA 19%;6496365;…;;;;;2019-02-13 17:49:41;2019-10-15 09:04:20;inactive
PA480EL0E9JLWLACL-6378168;Audífonos Panasonic Deportivo Bluetooth-Azul;20056;RP-BTS10PP-A;;;Panasonic;;;;9999999.00;6830986;0;3 meses;Audífonos Deportivo Blueto RP-BTS10PP-A;;885170314870;<ul><li>Modelo:RP-BTS10PP-A</li><li>Tipo:Audífonos deportivos</li><li>Aislador de sonido:No</li><li>Material de la almohadilla:Sintético</li><li>Compatibilidad:Universal</li><li>Conectividad:Bluetooth</li><li>Conexión Bluetooth:Sí</li><li>Entradas auxiliares de 3.5 mm:No incluye</li><li>Hecho en:China</li><li>Garantía del proveedor:3 meses</li></ul>;"<h2 style=""text-align: center;"">Aud&iacute;fonos Panasonic Deportivo Bluetooth-Azul</h2><p>&nbsp;</p><p style=""text-align: justify;"">Si te gusta vivir la <strong>m&uacute;sica</strong> al m&aacute;ximo y disfrutar de un sonido de calidad, hoy te traemos lo mejor en <strong>aud&iacute;fonos</strong> para escuchar tus melod&iacute;as favoritas de la forma que mereces escucharla, descubre el sonido de la m&uacute;sica actual, con lo m&aacute;s innovador en aud&iacute;fonos.</p><br /><p>&nbsp;</p><br /><h3 style=""text-align: center;"">&iexcl;Empieza a disfrutar la m&uacute;sica!</h3><br /><p>&nbsp;</p><br /><p style=""text-align: justify;"">Excelencia en sonido, estos nuevos <strong>aud&iacute;fonos</strong> fabricados con lo &uacute;ltimo en tecnolog&iacute;a poseen un perfecto ajuste al momento de disfrutar de ellos, adem&aacute;s de poseer un sistemas de audio completo que te permite apreciar cada sonido de todos los g&eacute;neros que m&aacute;s te gustan. Vive una experiencia &uacute;nica donde quieras y cuando quieras.</p>";;2;;25;50;33;0.15;25x33x50;0.15;IVA 19%;6830986;…;;;;;2019-02-13 17:49:41;2019-10-15 09:32:57;inactive
RA395EL0K7VNOLACL-6378169;Pila Alcalina Rayovac AAA X 12;20056;5950321;;;RAYOVAC;2018-12-31 00:00:00;2018-10-26 00:00:00;1290.00;5990.00;5950321;0;3 meses;<ul><li>Pila Alcalina</li></ul>;Negro;783094050761;<ul><li>Marca: Rayovac</li><li>Contenido: 12</li><li>Garantía del proveedor: 3 años</li><li>Modelo: AAA X 12</li><li>Tipo: Alcalina</li><li>Material: Zinc</li></ul>;"<h2>CARACTER&iacute;STICAS DEL PRODUCTO</h2><ul><li>Marca: Rayovac</li><li>Modelo: AAA X 12</li><li>Tipo: Alcalina</li>Dimensiones<li>Ancho: 2,5 cm</li>Garant&iacute;a<li>36 meses</li></ul>";;2;;33;13;20;1;;;IVA 19%;5950321;...;;;;;2019-02-13 17:49:41;2019-10-15 09:09:22;inactive
SO036EL0Q67PGLACL-6378170;Soundbar HT-CT290 Sony - Negro;20056;5864616;;;Sony;;;;119990.00;5864616;0;3 meses;SET HOME CINE;;4548736042612;<ul> <li>Formato de reproducción de audio: WAV/MP3/MP4</li> <li>Inalámbrico: Sí</li> <li>Número de parlantes: 1</li> <li>Conexión Bluetooth: Sí</li> <li>Control remoto incluido: Sí</li> <li>Modelo: HT-CT290/BM LA9</li> <li>Entradas HDMI: 1</li> <li>Entrad</li></ul>;"<p><strong>Soundbar HT-CT290</strong><strong> Sony - Negro</strong></p> <p>Para disfrutar de tus pel&iacute;culas o series preferidas es fundamental acompa&ntilde;arlo de buen sonido que te permita apreciar cada una de las escenas que ocurren en tu televi</p>";;2;;184;74;73;13;;;IVA 19%;5864616;…;;;;;2019-02-13 17:49:41;2019-10-15 08:47:47;inactive
SO036EL0DD842LACL-6410151;Cargador Auto CP-CADM2 2 USB;20056;;;;Sony;;;;7990.00;5832463;0;;;;8562018099;;1234567890;;2;;25;33;50;0.05;;;IVA 19%;5832463;…;;;;;2019-02-13 17:49:41;2019-10-15 09:31:42;inactive
AC430EL0JBK5ULACL-6410153;Destiny Xbox 360;20056;;;;Activision;;;;27900.00;4209494;0;;;;47875846579;;1234567890;;2;;8;28;40;0.15;;;IVA 19%;4209494;…;;;;;2019-02-13 17:49:41;2019-10-15 08:50:45;inactive
SO036EL0V889ELACL-6410154;Audífono Sport MDRAS410AP Negro;20056;;;;Sony;;;;14990.00;6138457;0;;;;4548736039636;;1234567890;;2;;25;33;50;0.15;;;IVA 19%;6138457;…;;;;;2019-02-13 17:49:41;2019-10-15 08:53:53;inactive
TA683EL116KB6LACL-6410155;Mochila TSB194US;20056;;;;Targus;;;;12990.00;2997038;0;;;;92636252045;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;2997038;…;;;;;2019-02-13 17:49:41;2019-10-15 09:34:10;inactive
HE561EL1D38EQLACL-6410156;Bolso Magnus;20056;;;;Head;;;;69900.00;5541550;0;;;;2005541550005;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;5541550;…;;;;;2019-02-13 17:49:41;2019-10-15 08:49:22;inactive
SO036EL174WCYLACL-6410157;Radio ZS-RS60BT;20056;;;;Sony;;;;54900.00;6040758;0;;;;4905524992496;;1234567890;;2;;28;20;40;0.6;;;IVA 19%;6040758;…;;;;;2019-02-13 17:49:41;2019-10-15 08:30:24;inactive
WA695EL1J1KGILACL-6410158;Vinilo Deep Purple The Book Of Taliesyn;20056;;;;WARNER;;;;19990.00;5039638;0;;;;825646183470;;1234567890;;2;;40;30;60;0.75;;;IVA 19%;5039638;…;;;;;2019-02-13 17:49:41;2019-10-15 08:49:25;inactive
2K500EL021ZMALACL-6410159;Juego de Xbox One WWE 2K18 Standard Edition;20056;;;;2K Games;;;;29990.00;6050425;0;;;;710425590023;;<ul><li>Modelo:WWE 2K18</li><li>Tipo:Videojuegos</li><li>Plataforma:X-Box One</li><li>Número de jugadores:2</li><li>Idioma:Inglés</li></ul>;;2;;8;28;40;0.2;;;IVA 19%;6050425;...;;;;;2019-02-13 17:49:41;2019-10-15 08:33:00;inactive
GE657EL080BO2LACL-6410160;Kit para Notebook 13' a 15';20056;;;;GENERIC;;;;14990.00;880227300;0;;;;2998802273006;<ul><li>Marca:Ddesign</li></ul>;<ul><li>Marca:Ddesign</li></ul>;;2;;15;15;15;0.3;;;IVA 19%;880227300;...;;;;;2019-02-13 17:49:41;2019-10-15 09:05:05;inactive
WA795EL0DYNPULACL-6410161;Monitor Interactivo Cintiq 22HD;20056;;;;WACOM;;;;1804990.00;4817389;0;;;;2004817389004;<ul><li>Modelo:DTK2200</li><li>Tipo:Monitores</li><li>Ancho:40 cm</li><li>Garantía del proveedor:2 años</li></ul>;<ul><li>Modelo:DTK2200</li><li>Tipo:Monitores</li><li>Ancho:40 cm</li><li>Garantía del proveedor:2 años</li></ul>;;2;;45;63;20;9.3;;;IVA 19%;4817389;...;;;;;2019-02-13 17:49:41;2019-10-15 08:40:30;inactive
HP034EL0IKQ10LACL-6381616;"Notebook HP 15-CW0005LA AMD RYZEN R5 Windows 10 RAM 16 GB 15.6""";20056;6496402;;;HP;;;;629990.00;6496402;0;12 meses;TRADICIONAL NOTEBOOK;;192545755382;<ul> <li>Procesador: AMD RYZEN R5</li> <li>Modelo del procesador: 2500U</li> <li>Memoria RAM: 16GB</li> <li>Tipo de pantalla: WLED</li> <li>Resolución de la pantalla: Full HD</li> <li>TV: AMD Radeon&trade Vega 8</li> <li>Sistema de audio: B&O PLAY con dos altavoces</li> <li>Tamaño de la pantalla: 15.6 pulgadas</li> <li>Disco duro HDD: 1TB</li> <li>Núcleos del procesador: Quad Core</li> <li>Velocidad del procesador: 2.0 GHz</li> </ul>;"<h2>Notebook HP 15-CW0005LA AMD RYZEN R5 Windows 10 RAM 16 GB 15.6""</h2> <p>Si lo tuyo es la tecnolog&iacute;a, disfruta de lo mejor que &eacute;sta te brinda. Con la nueva <strong>Notebook HP 15-CW0005LA</strong>, tendr&aacute;s en tus manos un computador de excelente calidad que combina a la perfecci&oacute;n dise&ntilde;o con un&nbsp;<strong>incre&iacute;ble rendimiento</strong>. Vive una gran experiencia multimedia con todas las caracter&iacute;sticas que te ofrece. No pierdas la oportunidad de llevar un Notebook que se convertir&aacute; en tu <strong>compa&ntilde;ero ideal</strong>.</p> <p>Su r&aacute;pida interfaz te permite compartir cosas con tus amigos al instante. Busca en las aplicaciones, en los documentos y en Internet de una forma r&aacute;pida y sencilla. Con&nbsp;<strong>Windows 10</strong>&nbsp;puedes realizar cualquier tarea habitual desde los bordes y esquinas hasta tareas mucho m&aacute;s complejas pero con f&aacute;cil acceso. El <strong>dise&ntilde;o</strong> de la <strong>Notebook HP 15-CW0005LA</strong>&nbsp;es ideal para tu entretenimiento, ya que puedes ver una pel&iacute;cula, enterarte de las noticias m&aacute;s recientes y procesar r&aacute;pidamente tu lista de tareas pendientes. Puedes pasar de un juego en pantalla completa a un correo electr&oacute;nico con solo tocar y arrastrar el dedo, o ver las dos cosas en paralelo.</p>";;2;;11.5;17.5;30;4.7;;;IVA 19%;6496402;…;;;;;2019-02-13 17:49:41;2019-10-15 08:43:32;inactive
DD456EL0OJ22SLACL-6381617;Mochila Notebook Ddesing Mobas;20056;DD-MOBASNEG;;;Ddesing;2018-12-31 00:00:00;2018-10-26 00:00:00;7990.00;8990.00;881313865;0;3 meses;Bolsos, mochilas y fundas electro;;2998813138653;<ul><li>Marca: Ddesign</li><li>Compatibilidad: Notebooks</li><li>Material: Poliéster</li><li>Hecho en: China</li><li>Garantía del proveedor: 3 meses</li><li>Modelo: DD-MOBASNEG</li><li>Tipo: Mochilas</li><li>Alto: 48 cm</li><li>Ancho: 32 cm</li><li>Profun</li></ul>;"<h2>CARACTER&iacute;STICAS DEL PRODUCTO</h2><ul><li>Marca: Ddesign</li><li>Modelo: DD-MOBASNEG</li><li>Tipo: Mochilas</li><li>G&eacute;nero: Unisex</li><li>Alto: 48 cm</li><li>Ancho: 32 cm</li><li>Profundidad: 12 cm</li><li>Peso: 0,20 kg</li><li>Capacidad</li></ul>";;2;;33;13;20;0.35;;;IVA 19%;881313865;…;;;;;2019-02-13 17:49:41;2019-10-15 09:29:51;inactive
LG051EL0UHE4KLACL-6381618;LED 49UK7500PSA 4K Ultra HD Smart TV 49';20056;49UK7500;;;LG;;;;349990.00;6381802;0;3 meses;Televisores;;8806098181513;<ul><li>Tamaño de la pantalla: 49 pulgadas</li><li>Modelo: 49UK7500</li><li>Procesador: Quad Core</li><li>Entradas VGA: Sin entradas</li><li>Entradas RCA: 1</li><li>Entradas auxiliares de 3.5 mm: No incluye</li><li>Entrada Internet: Sí</li><li>Sintonizado</li></ul>;"<ul></ul> <h3 class=""fb-cpy-bold"">WebOS Smart TV</h3>";;2;;130;200;100;15;;;IVA 19%;6381802;…;;;;;2019-02-13 17:49:41;2019-10-15 09:26:00;inactive
SO036EL10FQ6CLACL-6381620;Soundbar HT-S100F Sony - Negro;20056;6420626;;;Sony;;;;69990.00;6420626;0;3 meses;SET HOME CINE;;4548736067431;<ul> <li>Formato de reproducción de audio: WAV+MP3+MP4</li> <li>Número de parlantes: 2</li> <li>Conexión Bluetooth: Sí</li> <li>Control remoto incluido: Sí</li> <li>Modelo: HT-S100F</li> <li>Entradas auxiliares de 3.5 mm: No incluye</li> <li>Entradas HDMI</li></ul>;"<p><strong>Soundbar HT-S100F Sony - Negro</strong></p> <p>Para disfrutar de tus pel&iacute;culas o series preferidas es fundamental acompa&ntilde;arlo de buen sonido que te permita apreciar cada una de las escenas que ocurren en tu televisi&oacute;n. </p>";;2;;184;74;73;13;;;IVA 19%;6420626;…;;;;;2019-02-13 17:49:41;2019-10-15 08:52:50;inactive
YA973EL0PVBTELACL-6410163;Bajo Trbx 305 Negro;20056;;;;Yamaha;;;;469990.00;6007736;0;;;;86792978161;;1234567890;;2;;60;95;30;4;;;IVA 19%;6007736;…;;;;;2019-02-13 17:49:41;2019-10-15 09:09:44;inactive
DR784EL0JWZRMLACL-6410162;Cámara Deportiva HD Ghost;20056;;;;Drift;;;;219990.00;5264212;0;;;;609728270810;;1234567890;;2;;30;20;60;0.2;;;IVA 19%;5264212;…;;;;;2019-02-13 17:49:41;2019-10-15 08:38:37;inactive
TO250EL0VTNV6LACL-6410164;Bolso Viaje Bungee;20056;;;;Totto;;;;10990.00;5999880;0;;;;7704838359318;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;5999880;…;;;;;2019-02-13 17:49:41;2019-10-15 09:16:18;inactive
GE657EL11RZWYLACL-6410165;Cable HDMI 2;20056;;;;GENERIC;;;;7990.00;3180044;0;;;;8717587011085;;1234567890;;2;;28;10;40;0.13;;;IVA 19%;3180044;…;;;;;2019-02-13 17:49:41;2019-10-15 09:46:51;inactive
HE561EL17QBYQLACL-6410166;Bolso Combat;20056;;;;Head;;;;14990.00;5541555;0;;;;2005541555000;;1234567890;;2;;10;20;30;0.37;;;IVA 19%;5541555;…;;;;;2019-02-13 17:49:41;2019-10-15 08:35:01;inactive
HU072EL1DOO0ILACL-6410167;Cable Micro Usb;20056;;;;Huawei;;;;5990.00;5892707;0;;;;6901443083718;;1234567890;;2;;25;33;50;0.05;;;IVA 19%;5892707;…;;;;;2019-02-13 17:49:41;2019-10-15 08:49:47;inactive
SA028EL1JN02ALACL-6410168;Combo Cable Tipo C y Micro USB;20056;;;;Samsung;;;;10990.00;6500527;0;;;;8806088571447;;1234567890;;2;;25;33;50;0.05;;;IVA 19%;6500527;…;;;;;2019-02-13 17:49:41;2019-10-15 08:51:40;inactive
